ItemKey,author,booktitle,title,year,volume,number,pages,abstract,keywords,doi,ISSN,month,status,PublicationDate,city,country,journal,url,publisher
6292976,E. B. Al-Safadi and T. Y. Al-Naffouri,2012 IEEE 13th International Workshop on Signal Processing Advances in Wireless Communications (SPAWC),Pilotless recovery of clipped OFDM signals by compressive sensing over reliable data carriers,2012,,,580-584,"In this paper we propose a novel method of clipping mitigation in OFDM using compressive sensing that completely avoids using reserved tones or channel-estimation pilots. Themethod builds on selecting the most reliable perturbations from the constellation lattice upon decoding at the receiver (in the frequency domain), and performs compressive sensing overthese observations in order to completely recover the sparse nonlinear distortion in the time domain. As such, the method provides a practical solution to the problem of initialerroneous decoding decisions in iterative ML methods, and the ability to recover the distorted signal in one shot.",OFDM modulation;Rayleigh channels;compressed sensing;iterative decoding;maximum likelihood decoding;perturbation techniques;telecommunication signalling;clipped OFDMsignal;clipping mitigation;compressive sensing;constellation lattice;distorted signal recovery;frequency domain;initial erroneous decoding decision;iterative maximum likelihoodmethod;pilotless recovery;reliable data carrier;reliable perturbation;sparse nonlinear distortion;time domain;Compressed sensing;Decoding;Frequency domainanalysis;OFDM;Receivers;Reliability;Vectors,10.1109/SPAWC.2012.6292976,1948-3244,Jan,Published,2012-01-01 00:00:00,,,,,
6058866,S. F. Ahmed and T. Y. Al-Naffouri and A. H. Muqaibel,2011 IEEE International Conference on Ultra-Wideband (ICUWB),Low-complexity MAP based channel support estimation for Impulse Radio Ultra-Wideband (IR-UWB) communications,2011,,,370-374,"The paper addresses the problem of channel estimation in Impulse-Radio Ultra-Wideband (IR-UWB) communication system. The IEEE 802.15.4a channel model is used where thechannel is assumed to be Linear Time Invariant (LTI) and thus the problem of channel estimation becomes the estimation of the sparse channel taps and their delays. Since, the bandwidthof the signal is very large, Nyquist rate sampling is impractical, therefore, we propose to estimate the channel taps from the sub-sampled versions of the received signal profile. Weadopt the Bayesian framework to estimate the channel support by incorporating the a priori multipath arrival time statistics. In the first approach, we adopt a two-step method byemploying Compressive Sensing to obtain coarse estimates and then refine them by applying Maximum A Posteriori (MAP) criterion. In the second approach, we develop a Low-Complexity MAP(LC-MAP) estimator. The computational complexity is reduced by identifying nearly orthogonal clusters in the received profile and by leveraging the structure of the sensing matrix.",Bayes methods;channel estimation;communication complexity;maximum likelihood estimation;ultra wideband communication;wireless channels;Bayesian framework;IEEE 802.15.4achannel model;IR-UWB communication;LC-MAP estimator;MAP criterion;a priori multipath arrival time statistics;compressive sensing;computational complexity;impulse radio ultra-widebandcommunication;linear time invariant;low-complexity MAP based channel support estimation;maximum a posteriori criterion;sensing matrix;signal bandwidth;sparse channeltaps;Bandwidth;Channel estimation;Compressed sensing;Delay;Estimation;Receivers;Ultra wideband technology,10.1109/ICUWB.2011.6058866,2162-6588,Jan,Published,2011-01-01 00:00:00,,,,,
4401396,T. Y. Al-Naffouri,2007 IEEE 8th Workshop on Signal Processing Advances in Wireless Communications,Receiver design for MIMO OFDM transmission over time variant channels,2007,,,1-6,"This paper considers receiver design for space time block coded MIMO OFDM transmission over frequency and time selective channels. The receiver employs theexpectation-maximization algorithm for joint channel and data recovery. It makes collective use of the data and channel constraints of the communication problem. The data constraintsinclude pilots, the cyclic prefix, the finite alphabet constraint, and space-time block coding. The channel constraints include the finite delay spread and frequency and timecorrelation as well as spatial correlation. The channel estimation part of the receiver boils down to an EM-based forward-backward Kalman filter. To avoid the latency and storageassociated with smoothing, we introduce a forward-only Kalman that performs channel (and data) recovery with no latency. Simulations show that the receiver outperforms otherleast-squares based iterative receivers.",Kalman filters;MIMO communication;OFDM modulation;block codes;channel estimation;constraint theory;optimisation;space-time codes;EM-based forward-backward Kalmanfilter;channel constraints;channel estimation;channel recovery;cyclic prefix;data constraints;data recovery;expectation-maximization algorithm;finite alphabet constraint;finite delayspread;frequency correlation;frequency selective channels;joint channel;orthogonal frequency division multiplexing;pilots;receiver design;space time block coded MIMO OFDMtransmission;spatial correlation;time correlation;time variant channels;Block codes;Channel estimation;Delay effects;Delay estimation;Expectation-maximization algorithms;Frequencyestimation;MIMO;Minerals;OFDM;Petroleum,10.1109/SPAWC.2007.4401396,1948-3244,Jan,Published,2007-01-01 00:00:00,,,,,
6655322,M. F. A. Ahmed and T. Y. Al-Naffouri and M. S. Alouini,2013 IEEE International Conference on Communications (ICC),On the effect of correlated measurements on the performance of distributed estimation,2013,,,4740-4744,"We address the distributed estimation of an unknown scalar parameter in Wireless Sensor Networks (WSNs). Sensor nodes transmit their noisy observations over multiple accesschannel to a Fusion Center (FC) that reconstructs the source parameter. The received signal is corrupted by noise and channel fading, so that the FC objective is to minimize theMean-Square Error (MSE) of the estimate. In this paper, we assume sensor node observations to be correlated with the source signal and correlated with each other as well. Thecorrelation coefficient between two observations is exponentially decaying with the distance separation. The effect of the distance-based correlation on the estimation quality isdemonstrated and compared with the case of unity correlated observations. Moreover, a closed-form expression for the outage probability is derived and its dependency on the correlationcoefficients is investigated. Numerical simulations are provided to verify our analytic results.",fading channels;mean square error methods;probability;sensor fusion;wireless sensor networks;FC;MSE;WSN;channel fading;closed-form expression;correlationcoefficient;distributed estimation;fusion center;mean-square error;multiple access channel;outage probability;sensor node;wireless sensor networks;Correlation;Eigenvalues andeigenfunctions;Estimation;Fading;Noise;Resource management;Wireless sensor networks,10.1109/ICC.2013.6655322,1550-3607,Jan,Published,2013-01-01 00:00:00,,,,,
8006695,I. Ben Atitallah and C. Thrampoulidis and A. Kammoun and T. Y. Al-Naffouri and M. S. Alouini and B. Hassibi,2017 IEEE International Symposium on Information Theory (ISIT),The BOX-LASSO with application to GSSK modulation in massive MIMO systems,2017,,,1082-1086,"The BOX-LASSO is a variant of the popular LASSO that includes an additional box-constraint. We propose its use as a decoder in modern Multiple Input Multiple Output (MIMO)communication systems with modulation methods such as the Generalized Space Shift Keying (GSSK) modulation, which produces constellation vectors that are inherently sparse and withbounded elements. In that direction, we prove novel explicit asymptotic characterizations of the squared-error and of the per-element error rate of the BOX-LASSO, under iid Gaussianmeasurements. In particular, the theoretical predictions can be used to quantify the improved performance of the BOX-LASSO, when compared to the previously used standard LASSO. Weinclude simulation results that validate both these premises and our theoretical predictions.",MIMO communication;modulation;signal denoising;vectors;BOX-LASSO;GSSK modulation;basis pursuit denoising;bounded elements;constellation vectors;explicit asymptoticsquared-error characterizations;generalized space shift keying modulation;iid Gaussian measurements;massive MIMO systems;per-element error rate;Atmosphericmeasurements;Decoding;MIMO;Modulation;Noise measurement;Standards,10.1109/ISIT.2017.8006695,,Jan,Published,2017-01-01 00:00:00,,,,,
7086838,H. Dahrouj and T. Y. Al-Naffouri and M. S. Alouini,2015 49th Annual Conference on Information Sciences and Systems (CISS),Distributed cloud association in downlink multicloud radio access networks,2015,,,1-3,"This paper considers a multicloud radio access network (M-CRAN), wherein each cloud serves a cluster of base-stations (BS's) which are connected to the clouds through highcapacity digital links. The network comprises several remote users, where each user can be connected to one (and only one) cloud. This paper studies the user-to-cloud-assignmentproblem by maximizing a network-wide utility subject to practical cloud connectivity constraints. The paper solves the problem by using an auction-based iterative algorithm, which canbe implemented in a distributed fashion through a reasonable exchange of information between the clouds. The paper further proposes a centralized heuristic algorithm, with lowcomputational complexity. Simulations results show that the proposed algorithms provide appreciable performance improvements as compared to the conventional cloud-less assignmentsolutions.",iterative methods;optimisation;radio access networks;auction-based iterative algorithm;centralized heuristic algorithm;cloud connectivity constraint;cloudless assignmentsolutions;distributed cloud association;downlink M-CRAN;low computational complexity;multicloud radio access network;network-wide utility;user-to-cloud-assignmentproblem;Antennas;Computational complexity;Downlink;Heuristic algorithms;Iterative methods;Optimization;Radio access networks,10.1109/CISS.2015.7086838,,Jan,Published,2015-01-01 00:00:00,,,,,
6966079,A. Douik and S. Sorour and M. S. Alouini and T. Y. Al-Naffouri,2014 IEEE 80th Vehicular Technology Conference (VTC2014-Fall),On Minimizing the Maximum Broadcast Decoding Delay for Instantly Decodable Network Coding,2014,,,1-5,"In this paper, we consider the problem of minimizing the maximum broadcast decoding delay experienced by all the receivers of generalized instantly decodable network coding(IDNC). Unlike the sum decoding delay, the maximum decoding delay as a definition of delay for IDNC allows a more equitable distribution of the delays between the different receiversand thus a better Quality of Service (QoS). In order to solve this problem, we first derive the expressions for the probability distributions of maximum decoding delay increments.Given these expressions, we formulate the problem as a maximum weight clique problem in the IDNC graph. Although this problem is known to be NP-hard, we design a greedy algorithm toperform effective packet selection. Through extensive simulations, we compare the sum decoding delay and the max decoding delay experienced when applying the policies to minimize thesum decoding delay and our policy to reduce the max decoding delay. Simulations results show that our policy gives a good agreement among all the delay aspects in all situations andoutperforms the sum decoding delay policy to effectively minimize the sum decoding delay when the channel conditions become harsher. They also show that our definition of delaysignificantly improve the number of served receivers when they are subject to strict delay constraints.",decoding;greedy algorithms;network coding;optimisation;quality of service;IDNC;QoS;effective packet selection;equitable distribution;generalized instantly decodable networkcoding;greedy algorithm;max decoding delay;maximum broadcast decoding delay;quality of service;sum decoding delay;Conferences;Decoding;Delays;Greedy algorithms;Networkcoding;Receivers;Simulation,10.1109/VTCFall.2014.6966079,1090-3038,Jan,Published,2014-01-01 00:00:00,,,,,
7391114,M. E. Eltayeb and K. Elkhalil and A. A. Mas'ud and T. Y. Al-Naffouri,2015 IEEE 82nd Vehicular Technology Conference (VTC2015-Fall),Relay Selection with Limited and Noisy Feedback,2015,,,1-5,"Relay selection is a simple technique that achieves spatial diversity in cooperative relay networks. Nonetheless, relay selection algorithms generally require error-freechannel state information (CSI) from all cooperating relays. Practically, CSI acquisition generates a great deal of feedback overhead that could result in significant transmissiondelays. In addition to this, the fed back channel information is usually corrupted by additive noise. This could lead to transmission outages if the central node selects the set ofcooperating relays based on inaccurate feedback information. In this paper, we propose a relay selection algorithm that tackles the above challenges. Instead of allocating each relay adedicated channel for feedback, all relays share a pool of feedback channels. Following that, each relay feeds back its identity only if its effective channel(source-relay-destination) exceeds a threshold. After deriving closed-form expressions for the feedback load and the achievable rate, we show that the proposed algorithm drasticallyreduces the feedback overhead and achieves a rate close to that obtained by selection algorithms with dedicated error-free feedback from all relays.",cooperative communication;diversity reception;fading channels;relay networks (telecommunication);CSI acquisition;additive noise;cooperating relays;cooperative relaynetworks;error-free channel state information;feedback channel information;feedback channels;noisy feedback;relay selection algorithms;source-relay-destination;spatialdiversity;transmission delays;Additive noise;Data communication;Fading channels;Feeds;Relay networks (telecommunications);Signal to noise ratio,10.1109/VTCFall.2015.7391114,,Jan,Published,2015-01-01 00:00:00,,,,,
7037286,K. Elkhalil and M. E. Eltayeb and H. Shibli and H. R. Bahrami and T. Y. Al-Naffouri,2014 IEEE Global Communications Conference,Opportunistic relay selection in multicast relay networks using compressive sensing,2014,,,3126-3131,"Relay selection is a simple technique that achieves spatial diversity in cooperative relay networks. However, for relay selection algorithms to make a selection decision,channel state information (CSI) from all cooperating relays is usually required at a central node. This requirement poses two important challenges. Firstly, CSI acquisition generates agreat deal of feedback overhead (air-time) that could result in significant transmission delays. Secondly, the fed back channel information is usually corrupted by additive noise. Thiscould lead to transmission outages if the central node selects the set of cooperating relays based on inaccurate feedback information. In this paper, we introduce a limited feedbackrelay selection algorithm for a multicast relay network. The proposed algorithm exploits the theory of compressive sensing to first obtain the identity of the ""strong"" relays withlimited feedback. Following that, the CSI of the selected relays is estimated using linear minimum mean square error estimation. To minimize the effect of noise on the fed back CSI, weintroduce a back-off strategy that optimally backs-off on the noisy estimated CSI. For a fixed group size, we provide closed form expressions for the scaling law of the maximumequivalent SNR for both Decode and Forward (DF) and Amplify and Forward (AF) cases. Numerical results show that the proposed algorithm drastically reduces the feedback air-time andachieves a rate close to that obtained by selection algorithms with dedicated error-free feedback channels.",amplify and forward communication;channel estimation;compressed sensing;cooperative communication;decode and forward communication;diversity reception;interferencesuppression;least mean squares methods;multicast communication;relay networks (telecommunication);wireless channels;AF case;CSI acquisition;CSI noisy estimation;DF case;additivenoise;amplify and forward communication;back-off strategy;channel state information;compressive sensing;cooperative relay network feedback overhead;decode and forwardcommunication;error-free feedback channel;fed back channel information;feedback air-time reduction;limited feedback relay selection algorithm;linear minimum mean square errorestimation;maximum equivalent SNR;multicast relay network transmission outage;opportunistic relay selection;spatial diversity;Noise measurement;Relays;Signal processingalgorithms;Signal to noise ratio;Throughput;Vectors;Amplify and Forward;Compressive Sensing;Decode and Forward;Feedback;Multicast;Relay selection,10.1109/GLOCOM.2014.7037286,1930-529X,Jan,Published,2014-01-01 00:00:00,,,,,
7417578,A. Douik and H. Dahrouj and T. Y. Al-Naffouri and M. S. Alouini,2015 IEEE Global Communications Conference (GLOBECOM),Hybrid Scheduling/Signal-Level Coordination in the Downlink of Multi-Cloud Radio-Access Networks,2015,,,1-6,"In the context of resource allocation in cloud- radio access networks, recent studies assume either signal-level or scheduling-level coordination. This paper, instead,considers a hybrid level of coordination for the scheduling problem in the downlink of a multi-cloud radio- access network, so as to benefit from both scheduling policies. Consider amulti-cloud radio access network, where each cloud is connected to several base-stations (BSs) via high capacity links, and therefore allows joint signal processing between them.Across the multiple clouds, however, only scheduling-level coordination is permitted, as it requires a lower level of backhaul communication. The frame structure of every BS iscomposed of various time/frequency blocks, called power- zones (PZs), and kept at fixed power level. The paper addresses the problem of maximizing a network-wide utility by associatingusers to clouds and scheduling them to the PZs, under the practical constraints that each user is scheduled, at most, to a single cloud, but possibly to many BSs within the cloud, andcan be served by one or more distinct PZs within the BSs' frame. The paper solves the problem using graph theory techniques by constructing the conflict graph. The scheduling problemis, then, shown to be equivalent to a maximum- weight independent set problem in the constructed graph, in which each vertex symbolizes an association of cloud, user, BS and PZ, with aweight representing the utility of that association. Simulation results suggest that the proposed hybrid scheduling strategy provides appreciable gain as compared to thescheduling-level coordinated networks, with a negligible degradation to signal-level coordination.",graph theory;radio access networks;resource allocation;signal processing;telecommunication scheduling;BS;PZ;backhaul communication;base station;graph theory technique;hybridscheduling-signal-level coordination network;maximum-weight independent set problem;multicloud radio-access network;power-zone;resource allocation;signal processing;time-frequencyblock;Cloud computing;Downlink;Interference;Joining processes;Optimization;Signal to noise ratio,10.1109/GLOCOM.2015.7417578,,Jan,Published,2015-01-01 00:00:00,,,,,
6952628,M. Masood and T. Y. Al-Naffouri,2014 22nd European Signal Processing Conference (EUSIPCO),Support agnostic Bayesian recovery of jointly sparse signals,2014,,,1741-1745,"A matching pursuit method using a Bayesian approach is introduced for recovering a set of sparse signals with common support from a set of their measurements. This methodperforms Bayesian estimates of joint-sparse signals even when the distribution of active elements is not known. It utilizes only the a priori statistics of noise and the sparsity rateof the signal, which are estimated without user intervention. The method utilizes a greedy approach to determine the approximate MMSE estimate of the joint-sparse signals. Simulationresults demonstrate the superiority of the proposed estimator.",Bayes methods;iterative methods;least mean squares methods;signal processing;time-frequency analysis;Bayesian estimates;MMSE estimate;active elements;greedy approach;jointsparse signals;matching pursuit;support agnostic Bayesian recovery;Bayes methods;Greedy algorithms;Matching pursuit algorithms;Signal to noise ratio;Sparse matrices;Vectors,,2219-5491,Jan,Published,2014-01-01 00:00:00,,,,,
6579580,H. J. Shibli and M. E. Eltayeb and T. Y. Al-Naffouri,2013 Third International Conference on Communications and Information Technology (ICCIT),A Bayesian matching pursuit based scheduling algorithm for feedback reduction in MIMO broadcast channels,2013,,,361-365,"Opportunistic schedulers rely on the feedback of all users in order to schedule a set of users with favorable channel conditions. While the downlink channels can be easilyestimated at all user terminals via a single broadcast, several key challenges are faced during uplink transmission. First of all, the statistics of the noisy and fading feedbackchannels are unknown at the base station (BS) and channel training is usually required from all users. Secondly, the amount of network resources (air-time) required for feedbacktransmission grows linearly with the number of users. In this paper, we tackle the above challenges and propose a Bayesian based scheduling algorithm that 1) reduces the air-timerequired to identify the strong users, and 2) is agnostic to the statistics of the feedback channels and utilizes the a priori statistics of the additive noise to identify the strongusers. Numerical results show that the proposed algorithm reduces the feedback air-time while improving detection in the presence of fading and noisy channels when compared to recentcompressed sensing based algorithms. Furthermore, the proposed algorithm achieves a sum-rate throughput close to that obtained by noiseless dedicated feedback systems.",Bayes methods;MIMO communication;broadcast channels;iterative methods;scheduling;Bayesian based scheduling algorithm;Bayesian matching pursuit based scheduling algorithm;MIMObroadcast channels;additive noise;base station;channel training;downlink channels;fading feedback channels;feedback reduction;feedback transmission;opportunistic schedulers;uplinktransmission;Compressed sensing;Downlink;Signal processing algorithms;Signal to noise ratio;Throughput;Vectors;Wireless communication,10.1109/ICCITechnology.2013.6579580,,Jan,Published,2013-01-01 00:00:00,,,,,
1188376,G. Al-Rawi and T. Al-Naffouri and A. Bahai and J. Cioffi,"Global Telecommunications Conference, 2002. GLOBECOM '02. IEEE",Exploiting error-control coding and cyclic-prefix in channel estimation for coded OFDM systems,2002,2,,1152-1156 vol.2,"OFDM systems typically use coding and interleaving across subchannels to exploit frequency diversity on frequency-selective channels. This paper presents a low-complexityiterative algorithm for combined blind and semi-blind channel estimation and soft decoding in coded OFDM systems. Channel estimation is performed in the time domain using theexpectation maximization (EM) algorithm to take advantage of the channel-length constraint and the extra observation offered by the cyclic-prefix. The proposed technique convergeswithin a single OFDM symbol and, therefore, has a minimum latency and is suitable for fast time-varying channels.",OFDM modulation;blind source separation;channel estimation;decoding;diversity reception;error correction codes;time-varying channels;OFDM systems;blind channelestimation;channel estimation;channel-length constraint;coded OFDM systems;error-control coding;expectation maximization;frequency diversity;frequency-selectivechannels;interleaving;latency;low-complexity iterative algorithm;semi-blind channel estimation;soft decoding;time domain;time-varying channels;Adaptive equalizers;Blindequalizers;Channel estimation;Delay;Interference constraints;Intersymbol interference;Iterative algorithms;Iterative decoding;OFDM modulation;Time-varying channels,10.1109/GLOCOM.2002.1188376,,Jan,Published,2002-01-01 00:00:00,,,,,
6959000,T. Ballal and T. Y. Al-Naffouri,2014 IEEE International Conference on Ultra-WideBand (ICUWB),Low-sampling-rate ultra-wideband digital receiver using equivalent-time sampling,2014,,,321-326,"In this paper, we propose an all-digital scheme for ultra-wideband symbol detection. In the proposed scheme, the received symbols are sampled many times below the Nyquistrate. It is shown that when the number of symbol repetitions, P, is co-prime with the symbol duration given in Nyquist samples, the receiver can sample the received data P times belowthe Nyquist rate, without loss of fidelity. The proposed scheme is applied to perform channel estimation and binary pulse position modulation (BPPM) detection. Results are presentedfor two receivers operating at two different sampling rates that are 10 and 20 times below the Nyquist rate. The feasibility of the proposed scheme is demonstrated in differentscenarios, with reasonable bit error rates obtained in most of the cases.",pulse position modulation;radio receivers;signal detection;signal sampling;ultra wideband communication;BPPM detection;Nyquist rate;Nyquist samples;all-digital scheme;binarypulse position modulation detection;bit error rates;channel estimation;equivalent-time sampling;low-sampling-rate ultra-wideband digital receiver;ultra-wideband symboldetection;Approximation methods;Bit error rate;Channel estimation;Conferences;Modulation;Receivers;Ultra wideband technology;PPM;UWB communications;detection;pulse positionmodulation;sub-sampling,10.1109/ICUWB.2014.6959000,2162-6588,Jan,Published,2014-01-01 00:00:00,,,,,
7178517,A. Ali and M. Masood and S. Al-Ghadhban and T. Y. Al-Naffouri,"2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",Bayesian narrowband interference mitigation in SC-FDMA,2015,,,2979-2983,"This paper presents a novel narrowband interference (NBI) mitigation scheme for SC-FDMA systems. The proposed scheme exploits the frequency domain sparsity of the unknown NBIsignal and adopts a low complexity Bayesian sparse recovery procedure. In practice, however, the sparsity of the NBI is destroyed by a grid mismatch between NBI sources and SC-FDMAsystem. Towards this end, an accurate grid mismatch model is presented and a sparsifying transform is utilized to restore the sparsity of the unknown signal. Numerical results arepresented that depict the suitability of the proposed scheme for NBI mitigation.",Bayes methods;frequency division multiple access;radiofrequency interference;Bayesian narrowband interference mitigation;SC-FDMA system;frequency domain sparsity;lowcomplexity Bayesian sparse recovery procedure;Bayes methods;Bit error rate;Estimation;Frequency-domain analysis;Interference;Narrowband;Transforms;Bayesian sparse recovery;LTE;NBImitigation;SC-FDMA;compressed sensing,10.1109/ICASSP.2015.7178517,1520-6149,Jan,Published,2015-01-01 00:00:00,,,,,
7247160,L. H. Afify and H. ElSawy and T. Y. Al-Naffouri and M. S. Alouini,2015 IEEE International Conference on Communication Workshop (ICCW),Error performance analysis in K-tier uplink cellular networks using a stochastic geometric approach,2015,,,87-93,"In this work, we develop an analytical paradigm to analyze the average symbol error probability (ASEP) performance of uplink traffic in a multi-tier cellular network. Theanalysis is based on the recently developed Equivalent-in-Distribution approach that utilizes stochastic geometric tools to account for the network geometry in the performancecharacterization. Different from the other stochastic geometry models adopted in the literature, the developed analysis accounts for important communication system parameters and goesbeyond signal-to-interference-plus-noise ratio characterization. That is, the presented model accounts for the modulation scheme, constellation type, and signal recovery techniques tomodel the ASEP. To this end, we derive single integral expressions for the ASEP for different modulation schemes due to aggregate network interference. Finally, all theoreticalfindings of the paper are verified via Monte Carlo simulations.",Monte Carlo methods;cellular radio;error analysis;error statistics;geometry;modulation;radiofrequency interference;stochastic processes;telecommunication traffic;ASEP;K-tieruplink cellular networks;Monte Carlo simulations;average symbol error probability performance analysis;communication system parameters;constellation type;equivalent-in-distributionapproach;modulation scheme;multitier cellular network;network geometry;network interference aggregation;performance characterization;signal recoverytechniques;signal-to-interference-plus-noise ratio characterization;stochastic geometric tools;uplink traffic;Aggregates;Geometry;Interference;Random variables;Signal to noiseratio;Stochastic processes;Uplink;Aggregate interference distribution;equivalent-indistribution;multi-tier uplink cellular networks;per user power control;stochastic geometry,10.1109/ICCW.2015.7247160,2164-7038,Jan,Published,2015-01-01 00:00:00,,,,,
7841744,O. Dhifallah and H. Dahrouj and T. Y. Al-Naffouri and M. S. Alouini,2016 IEEE Global Communications Conference (GLOBECOM),Distributed Robust Power Minimization for the Downlink of Multi-Cloud Radio Access Networks,2016,,,1-6,"Conventional cloud radio access networks assume single cloud processing and treat inter-cloud interference as background noise. This paper considers the downlink of amulti-cloud radio access network (CRAN) where each cloud is connected to several base-stations (BS) through limited-capacity wireline backhaul links. The set of BSs connected to eachcloud, called cluster, serves a set of pre-known mobile users (MUs). The performance of the system becomes therefore a function of both inter-cloud and intra-cloud interference, aswell as the compression schemes of the limited capacity backhaul links. The paper assumes independent compression scheme and imperfect channel state information (CSI) where the CSIerrors belong to an ellipsoidal bounded region. The problem of interest becomes the one of minimizing the network total transmit power subject to BS power and quality of serviceconstraints, as well as backhaul capacity and CSI error constraints. The paper suggests solving the problem using the alternating direction method of multipliers (ADMM). One of thehighlight of the paper is that the proposed ADMM-based algorithm can be implemented in a distributed fashion across the multi-cloud network by allowing a limited amount of informationexchange between the coupled clouds. Simulation results show that the proposed distributed algorithm provides a similar performance to the centralized algorithm in a reasonable numberof iterations.",cloud computing;distributed algorithms;minimisation;quality of service;radio access networks;radio links;radiofrequency interference;telecommunicationcomputing;telecommunication power management;wireless channels;ADMM-based algorithm;CRAN downlink;CSI error constraints;alternating direction method of multipliers;backgroundnoise;base-stations;cloud processing;distributed algorithm;distributed robust power minimization;ellipsoidal bounded region;imperfect CSI;imperfect channel stateinformation;information exchange;inter-cloud interference;intra-cloud interference;limited capacity backhaul link compression;limited-capacity wireline backhaul links;mobileusers;multicloud radio access networks downlink;quality of service constraints;system performance;total transmit power minimization;Array signal processing;Distributedalgorithms;Downlink;Interference;Minimization;Optimization;Quantization (signal),10.1109/GLOCOM.2016.7841744,,Jan,Published,2016-01-01 00:00:00,,,,,
6673389,A. Douik and S. Sorour and M. S. Alouini and T. Y. Al-Naffouri,"2013 IEEE 9th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)",Delay reduction in lossy intermittent feedback for generalized instantly decodable network coding,2013,,,388-393,"In this paper, we study the effect of lossy intermittent feedback loss events on the multicast decoding delay performance of generalized instantly decodable network coding.These feedback loss events create uncertainty at the sender about the reception statues of different receivers and thus uncertainty to accurately determine subsequent instantlydecodable coded packets. To solve this problem, we first identify the different possibilities of uncertain packets at the sender and their probabilities. We then derive the expressionof the mean decoding delay. We formulate the Generalized Instantly Decodable Network Coding (G-IDNC) minimum decoding delay problem as a maximum weight clique problem. Since findingthe optimal solution is NP-hard, we design a variant of the algorithm employed in [1]. Our algorithm is compared to the two blind graph update proposed in [2] through extensivesimulations. Results show that our algorithm outperforms the blind approaches in all the situations and achieves a tolerable degradation, against the perfect feedback, for largefeedback loss period.",computational complexity;decoding;network coding;G-IDNC minimum decoding delay problem;NP-hard optimal solution;blind graph update;decodable coded packets;delayreduction;generalized instantly-decodable network coding;lossy intermittent feedback loss events;maximum weight clique problem;mean decoding delay;multicast decoding delayperformance;receiver reception statue;uncertain packets;Lossy Intermittent Feedback;Maximum Weight Clique Problem;Minimum Decoding Delay;Multicast Channels,10.1109/WiMOB.2013.6673389,2160-4886,Jan,Published,2013-01-01 00:00:00,,,,,
4595196,G. Caire and T. Y. Al-Naffouri and A. K. Narayanan,2008 IEEE International Symposium on Information Theory,Impulse noise cancellation in OFDM: an application of compressed sensing,2008,,,1293-1297,"We use recently developed convex programming techniques to reconstruct arbitrary sparse signals observed through projections onto a small-dimensional space in backgroundnoise in order to estimate and remove impulsive noise in an OFDM system. We develop deterministic construction of projection matrices that provably guarantee reconstruction with highprobability. Finally, we compare the achievable rate using our novel method with some simple capacity lower and upper bounds and with the recently obtained capacity of the Gaussianerasure channel. For practical impulse probability the proposed scheme appears to be competitive. This scheme may find some application in DSL and powerline communications, wheretransmission is typically affected by intersymbol interference, Gaussian noise and impulsive noise.",Gaussian channels;Gaussian noise;OFDM modulation;carrier transmission on power lines;convex programming;impulse noise;interference suppression;intersymbolinterference;Gaussian erasure channel;Gaussian noise;OFDM;arbitrary sparse signals;compressed sensing;convex programming techniques;impulse noise cancellation;impulsivenoise;intersymbol interference;powerline communications;AWGN;Additive white noise;Compressed sensing;Crosstalk;Discrete Fourier transforms;Gaussian channels;Gaussian noise;Intersymbolinterference;Noise cancellation;OFDM,10.1109/ISIT.2008.4595196,2157-8095,Jan,Published,2008-01-01 00:00:00,,,,,
6855176,A. Ali and A. Al-Zahrani and T. Y. Al-Naffouri and A. Naguib,"2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",Receiver based PAPR reduction in OFDMA,2014,,,8087-8091,"High peak-to-average power ratio is one of the major drawbacks of orthogonal frequency division multiplexing (OFDM). Clipping is the simplest peak reduction scheme, however,it requires clipping mitigation at the receiver. Recently compressed sensing has been used for clipping mitigation (by exploiting the sparse nature of clipping signal). However,clipping estimation in multi-user scenario (i.e., OFDMA) is not straightforward as clipping distortions overlap in frequency domain and one cannot distinguish between distortions fromdifferent users. In this work, a collaborative clipping removal strategy is proposed based on joint estimation of the clipping distortions from all users. Further, an effective dataaided channel estimation strategy for clipped OFDM is also outlined. Simulation results are presented to justify the effectiveness of the proposed schemes.",OFDM modulation;channel estimation;compressed sensing;frequency division multiple access;radio receivers;OFDMA;clipping estimation;clipping mitigation;collaborative clippingremoval strategy;compressed sensing;data aided channel estimation strategy;multi-user scenario;orthogonal frequency division multiplexing;peak-to-average power ratio;receiver;Channelestimation;Estimation;Peak to average power ratio;Reliability;Time-domain analysis;Vectors;OFDMA;PAPR reduction;channel estimation;clipping;compressed sensing,10.1109/ICASSP.2014.6855176,1520-6149,Jan,Published,2014-01-01 00:00:00,,,,,
